material_id,formula,structure_type,element_A,element_B,count_A,count_B,lattice_constant,energy_per_atom,energy_above_hull
mp-983584,Al3Tl,L1$_2$,Al,Tl,3.0,1.0,4.354232,-18.059196275833337,0.284703616666664
mp-1183624,Cd3Ni,L1$_2$,Cd,Ni,3.0,1.0,4.180107,-17.983257292575757,0.09107569833333401
mp-976589,NaIn3,L1$_2$,Na,In,1.0,3.0,4.64798109,-17.9807438175,0.0
mp-1187778,Y3P,L1$_2$,Y,P,3.0,1.0,4.590392,-17.91901673083333,0.49527959666666604
mp-1603,TmGa3,L1$_2$,Tm,Ga,1.0,3.0,4.19988828,-17.89732271,0.010813862499997001
mp-1184483,In3B,L1$_2$,In,B,3.0,1.0,4.443764,-17.869908934166666,0.9006224002083341
mp-571484,Ca3Hg,L1$_2$,Ca,Hg,3.0,1.0,5.100185,-17.849673465625,0.10342174000000101
mp-10684,CaTe,B2,Ca,Te,1.0,1.0,3.92605,-17.833023025000003,0.312249994999998
mp-22865,CsCl,B2,Cs,Cl,1.0,1.0,4.14369834,-17.802043195,0.0
mp-1212609,GaPd,B2,Ga,Pd,1.0,1.0,3.120572,-17.778349877500002,0.08591318124999901
mp-381,SiRu,B2,Si,Ru,1.0,1.0,2.91612407,-17.74599759,0.007685002499997
mp-863027,LiIn3,L1$_2$,Li,In,1.0,3.0,4.4928506,-17.741741085,0.0
mp-1187788,Y3Si,L1$_2$,Y,Si,3.0,1.0,4.668333,-17.708438810555553,0.243005987361112
mp-1019319,TcN,B2,Tc,N,3.0,3.0,4.01776561,-17.69242789,0.028997522812499003
mp-1009471,NbN,B2,Nb,N,1.0,1.0,2.75929,-17.53783229,0.6403716149999991
mp-1636,Mn3Sb,L1$_2$,Mn,Sb,3.0,1.0,3.813382,-17.50821850284483,0.092418744784481
mp-1183994,CsSr3,L1$_2$,Cs,Sr,1.0,3.0,6.340366,-17.462621361982755,0.17373769051724203
mp-1062,CeMg,B2,Ce,Mg,1.0,1.0,3.838721999999999,-17.435518636666664,0.105839761666668
mp-20997,InNi,B2,In,Ni,1.0,1.0,3.147263,-17.401172029999998,0.09218754000000101
mp-1057486,CsS,B2,Cs,S,1.0,1.0,4.230482999999999,-17.146106165,0.5330467050000001
mp-2577,Mn3Rh,L1$_2$,Mn,Rh,3.0,1.0,3.605593,-17.14197206672414,0.15246737103448202
mp-1183632,Cd3P,L1$_2$,Cd,P,3.0,1.0,4.393791,-17.139363584218753,0.266882374999998
mp-21991,Rh17S15,B2,Rh,S,34.0,30.0,9.945864,-17.12997381734375,0.0
mp-8338,TaF3,L1$_2$,Ta,F,1.0,3.0,4.166646,-17.11144070964167,0.4450584235
mp-30338,Y3Al,L1$_2$,Y,Al,3.0,1.0,4.79300839,-17.0998973575,0.07052767812499901
mp-1009836,ZrN,B2,Zr,N,1.0,1.0,2.8537909999999993,-17.029014225,0.8857635100000001
mp-1018029,CuPd,B2,Cu,Pd,1.0,1.0,2.98041717,-17.02697661,0.0
mp-10110,SiRh,B2,Si,Rh,1.0,1.0,2.983008,-17.011847034999995,0.28401919625000305
mp-6938,ZnRh,B2,Zn,Rh,1.0,1.0,2.99022635,-16.94872661,0.0
mp-1009459,NbC,B2,Nb,C,1.0,1.0,2.806433,-16.947427439791667,0.958870606875002
mp-11418,TbGa3,L1$_2$,Tb,Ga,1.0,3.0,4.25508228,-16.943441795000002,0.051655916250002
mp-1186100,NaAg3,L1$_2$,Na,Ag,1.0,3.0,4.244194,-16.887782317916667,0.07910761708333401
mp-8455,CsF,B2,Cs,F,1.0,1.0,3.702137,-16.84174068,0.108771669999999
mp-542569,AlRu,B2,Al,Ru,1.0,1.0,2.98249544,-16.806725945,0.0
mp-1007730,HfAl3,L1$_2$,Hf,Al,1.0,3.0,4.05941982,-16.747374399999998,0.026835965000000003
mp-1185300,LiAg3,L1$_2$,Li,Ag,1.0,3.0,4.04512754,-16.7336293925,0.008752600000001
mp-11237,ScAg,B2,Sc,Ag,1.0,1.0,3.42110253,-16.640555495,0.0
mp-1187102,Sr3Ag,L1$_2$,Sr,Ag,3.0,1.0,5.490875,-16.634114612694443,0.200823643055553
mp-364,AlRh,B2,Al,Rh,1.0,1.0,2.97732247,-16.61165009,0.0
mp-1002183,TcB,B2,Tc,B,1.0,1.0,2.733406,-16.55091074409091,0.5208401765909081
mp-976111,Ge3Sb,L1$_2$,Ge,Sb,3.0,1.0,4.428208,-16.54545950125,0.28510261625
mp-1187139,Sr3Zr,L1$_2$,Sr,Zr,3.0,1.0,5.539239,-16.527796128749998,0.518897649999999
mp-1183622,Cd3C,L1$_2$,Cd,C,3.0,1.0,4.172055999999999,-16.345481949375003,1.220067615624998
mp-11478,GaAg,B2,Ga,Ag,1.0,1.0,3.317227,-16.326017033541667,0.088552712291665
mp-999484,YTi,B2,Y,Ti,1.0,1.0,3.658092,-16.261203656666666,0.36447533000000104
mp-1008279,Co3Mo,L1$_2$,Co,Mo,3.0,1.0,3.56238088,-16.2593778125,0.18429039500000102
mp-1431697,SbN,B2,Sb,N,1.0,1.0,3.05054399,-16.190735438125003,1.226797762499998
mp-570691,Ti3Sn,L1$_2$,Ti,Sn,3.0,1.0,4.15692889,-16.175374855,0.033543316249999004
mp-570276,ZrZn,B2,Zr,Zn,1.0,1.0,3.3232991800000002,-16.1562511,0.0
mp-1009878,ZrC,B2,Zr,C,1.0,1.0,2.934768,-16.142750039999996,1.219416865000003
mp-1211,ScCd,B2,Sc,Cd,1.0,1.0,3.52625559,-16.075965005,0.0
mp-982773,Na3Tl,L1$_2$,Na,Tl,3.0,1.0,4.909227,-16.0486138275,0.022761539062500002
mp-16731,YP,B2,Y,P,1.0,1.0,3.47894,-15.96422039,0.550771304999999
mp-1059879,CsN,B2,Cs,N,1.0,1.0,3.864403,-15.909528190143682,1.353643505689653
mp-712,YCu,B2,Y,Cu,1.0,1.0,3.45811539,-15.80720536,0.018895730000000003
mp-980945,Ti3Nb,L1$_2$,Ti,Nb,3.0,1.0,4.133433,-15.802386037500002,0.084450384999998
mp-13098,YN,B2,Y,N,1.0,1.0,3.008539,-15.78475514,0.9360380049999981
mp-975524,InGe3,L1$_2$,In,Ge,1.0,3.0,4.391734,-15.76563751125,0.282993268749999
mp-829,AlPd,B2,Al,Pd,1.0,1.0,3.05052548,-15.74408449,0.037793284999999004
mp-213,CaPd,B2,Ca,Pd,1.0,1.0,3.50568548,-15.644829405,0.006872011666665001
mp-1185240,LiY3,L1$_2$,Li,Y,1.0,3.0,4.919707,-15.634137316666665,0.19774000666666602
mp-980646,TmSi3,L1$_2$,Tm,Si,1.0,3.0,4.105046,-15.577805384999998,0.243736378749999
mp-971703,V3Ag,L1$_2$,V,Ag,3.0,1.0,3.881514,-15.535567860416668,0.37058322333333205
mp-976847,Ni3Sb,L1$_2$,Ni,Sb,3.0,1.0,3.6911870900001382,-15.495076465,0.044902887500001
mp-20263,CaIn,B2,Ca,In,1.0,1.0,3.84336532,-15.37121027,0.020320988749999002
mp-1186970,Sc3Sn,L1$_2$,Sc,Sn,3.0,1.0,4.5199508,-15.2347699825,0.005275915000000001
mp-11312,V3Cd,L1$_2$,V,Cd,3.0,1.0,3.932877,-15.2282413525,0.3651873675
mp-1912,ZnAg,B2,Zn,Ag,1.0,1.0,3.14233597,-15.157611235,0.011211470555556002
mp-2516,YZn,B2,Y,Zn,1.0,1.0,3.56236652,-14.99925985,0.0
mp-621131,Ti3Ag,L1$_2$,Ti,Ag,3.0,1.0,4.098807,-14.931480901666665,0.144638084166667
mp-1183636,Ca3Eu,L1$_2$,Ca,Eu,3.0,1.0,5.63079353,-14.87762921,0.031311743749999
mp-1009596,PdN,B2,Pd,N,1.0,1.0,2.778339,-14.710316808125002,1.3342853325
mp-1187466,Ti3Cd,L1$_2$,Ti,Cd,3.0,1.0,4.151009,-14.687323706666666,0.10083699416666601
mp-1183480,Ca3Lu,L1$_2$,Ca,Lu,3.0,1.0,5.361775,-14.646801938333333,0.151888382500001
mp-1259,YbAl3,L1$_2$,Yb,Al,1.0,3.0,4.181695796842051,-14.63289476,0.0
mp-980946,Sr3Cr,L1$_2$,Sr,Cr,3.0,1.0,5.535729,-14.631982574999999,0.495598825
mp-1184868,K3Hf,L1$_2$,K,Hf,3.0,1.0,5.7876069999999995,-14.620556876937497,1.180994922750001
mp-316,MnV,B2,Mn,V,1.0,1.0,2.85576869,-14.58459444,0.0
mp-1183978,Ga3Sn,L1$_2$,Ga,Sn,3.0,1.0,4.37524287,-14.5675212625,0.20110664500000103
mp-632319,CsH,B2,Cs,H,1.0,1.0,3.81840854,-14.513282405,0.016097849999999
mp-1183969,Cu3Sb,L1$_2$,Cu,Sb,3.0,1.0,3.897337,-14.495137238749999,0.06653869375
mp-1183984,Cu3Te,L1$_2$,Cu,Te,3.0,1.0,3.946662,-14.351535797499999,0.17996959375000102
mp-768,TmAl3,L1$_2$,Tm,Al,1.0,3.0,4.19201623,-14.2813125,0.0018575050000000002
mp-977573,HfH3,L1$_2$,Hf,H,1.0,3.0,3.084554,-14.1916368915625,0.09424659625000001
mp-726265,AgCl,B2,Ag,Cl,1.0,1.0,3.433973,-14.185867884999999,0.13673007
mp-12982,ScAs,B2,Sc,As,1.0,1.0,3.395698,-14.155204455,0.48348137500000005
mp-1008278,Cr3Ni,L1$_2$,Cr,Ni,3.0,1.0,3.569271,-14.14317079125,0.15726529125000002
mp-1184785,InGa3,L1$_2$,In,Ga,1.0,3.0,4.30108681,-14.0786133975,0.14811616000000002
mp-1010071,CrCo,B2,Cr,Co,1.0,1.0,2.8512049999999993,-14.000225657499998,0.15356110250000102
mp-2134,ErAl3,L1$_2$,Er,Al,1.0,3.0,4.20209431,-13.982790365,0.007975068749999
mp-1187128,Sr3Ni,L1$_2$,Sr,Ni,3.0,1.0,5.248074,-13.978481542499999,0.37619355
mp-580357,Cu3Pd,L1$_2$,Cu,Pd,3.0,1.0,3.666153699999999,-13.970323485,0.004421831071429
mp-11229,YAl,B2,Y,Al,1.0,1.0,3.59888669,-13.96068374,0.030594507500000003
mp-1002109,VCo,B2,V,Co,1.0,1.0,2.89042773,-13.81094857,0.0
mp-1187104,Sr3Cu,L1$_2$,Sr,Cu,3.0,1.0,5.440957,-13.802235652708331,0.29846049479166703
mp-1877,HoAl3,L1$_2$,Ho,Al,1.0,3.0,4.21491698,-13.7246717975,0.015974716250001002
mp-984711,Cr3Cu,L1$_2$,Cr,Cu,3.0,1.0,3.601918,-13.722858989999999,0.2938468025
mp-10627,SrS,B2,Sr,S,1.0,1.0,3.668432,-13.715209645000002,0.29962980499999803
mp-11500,MnNi,B2,Mn,Ni,1.0,1.0,2.92831621,-13.695063285,0.0
mp-1428312,AgN,B2,Ag,N,1.0,1.0,2.874302,-13.590455518958333,1.6518583891666672
mp-1008280,CrCo3,L1$_2$,Cr,Co,1.0,3.0,3.54249965,-13.53878066,0.15522828499999902
mp-1187138,Sr3Zn,L1$_2$,Sr,Zn,3.0,1.0,5.479942,-13.493313996458333,0.18605024729166603
mp-823,TiCo,B2,Ti,Co,1.0,1.0,2.9861109900000002,-13.493100065,0.0
mp-1184871,K3Lu,L1$_2$,K,Lu,3.0,1.0,6.087672,-13.453544605270835,0.580123392749999
mp-1008489,CdN,B2,Cd,N,1.0,1.0,2.986837,-13.443180478125,1.173688702499999
mp-1017529,VCo3,L1$_2$,V,Co,1.0,3.0,3.47753287,-13.435267575,0.087322275
mp-1183498,Ca3Ho,L1$_2$,Ca,Ho,3.0,1.0,5.346147,-13.34689126625,0.15216498750000002
mp-608,TiCo3,L1$_2$,Ti,Co,1.0,3.0,3.58680216,-13.3232120225,0.040453574999999006
mp-1226196,CrNi,B2,Cr,Ni,1.0,1.0,2.8935939999999993,-13.256944137500001,0.27058563750000003
mp-1183684,Co3Se,L1$_2$,Co,Se,3.0,1.0,3.566621999999999,-13.251719918593752,0.404886301093748
mp-975439,Mn3S,L1$_2$,Mn,S,3.0,1.0,3.578445,-13.198916644224138,0.39227303603448305
mp-1186341,NiGe3,L1$_2$,Ni,Ge,1.0,3.0,4.027851,-13.107819941874999,0.42446879812499905
mp-1183623,CdCu3,L1$_2$,Cd,Cu,1.0,3.0,3.825701,-13.0812672825,0.080076639999999
mp-1187105,Sr3Ca,L1$_2$,Sr,Ca,3.0,1.0,5.98872189,-13.0798042625,0.039014964999998
mp-1186043,Na3Hf,L1$_2$,Na,Hf,3.0,1.0,4.865171,-13.078530259913792,0.8824590150862061
mp-2743,LiPd,B2,Li,Pd,1.0,1.0,2.9596782900000003,-13.06872738,0.021507794999999
mp-1183975,GaGe3,L1$_2$,Ga,Ge,1.0,3.0,4.278466,-13.024843428125,0.23983374437499902
mp-1008349,Co3Ni,L1$_2$,Co,Ni,3.0,1.0,3.49575341,-12.9286653,0.015651018749998
mp-11501,MnNi3,L1$_2$,Mn,Ni,1.0,3.0,3.5434492,-12.89325635,0.0
mp-1185006,KSr3,L1$_2$,K,Sr,1.0,3.0,6.152297,-12.759085627312498,0.104726159250001
mp-974631,K3Tm,L1$_2$,K,Tm,3.0,1.0,6.074285,-12.709732793604168,0.5842272310833321
mp-2212,ScCo,B2,Sc,Co,1.0,1.0,3.1422648,-12.60761453,0.0
mp-1121,GaCo,B2,Ga,Co,1.0,1.0,2.84722922,-12.534109495,0.0
mp-1006883,CoNi,B2,Co,Ni,1.0,1.0,2.802193,-12.453872239999999,0.16957769249999902
mp-11365,Ti3Cu,L1$_2$,Ti,Cu,3.0,1.0,3.968061999999999,-12.390747416666667,0.10904424666666601
mp-971753,ZnGe3,L1$_2$,Zn,Ge,1.0,3.0,4.222363,-12.362764195,0.268869641249999
mp-1094786,Sr3Mg,L1$_2$,Sr,Mg,3.0,1.0,5.65022,-12.360999644166666,0.07438252958333301
mp-1002105,VN,B2,V,N,1.0,1.0,2.548104,-12.283322515,0.6783686049999991
mp-1184214,Ga3Se,L1$_2$,Ga,Se,3.0,1.0,4.432465,-12.259437588125,0.245543786249999
mp-1184232,Ga3As,L1$_2$,Ga,As,3.0,1.0,4.3098600000000005,-12.24158500125,0.24051823624999802
mp-1009485,CrN,B2,Cr,N,1.0,1.0,2.521433,-12.17142959,0.6788037599999991
mp-815,GaNi3,L1$_2$,Ga,Ni,1.0,3.0,3.53653239,-12.1259486825,0.0
mp-6907,SrSi,B2,Sr,Si,1.0,1.0,3.803385999999999,-12.1138120675,0.3727478825
mp-998903,TiN,B2,Ti,N,1.0,1.0,2.639304,-12.08565028,0.8902708449999991
mp-1941,GaNi,B2,Ga,Ni,1.0,1.0,2.87758102,-12.067911885000001,0.042973296904762
mp-556853,MnS,B2,Mn,S,1.0,1.0,3.09904,-12.0646416,0.434403084999999
mp-2426,LiAg,B2,Li,Ag,1.0,1.0,3.12274033,-12.05174388,0.0
mp-11364,TiCu,B2,Ti,Cu,1.0,1.0,3.077148,-11.948117137499999,0.08266960000000001
mp-932,ScGa3,L1$_2$,Sc,Ga,1.0,3.0,4.08175681,-11.9457371675,0.0
mp-1187579,TmMg3,L1$_2$,Tm,Mg,1.0,3.0,4.60812822,-11.939458185,0.015500002321431
mp-1187454,Ti3C,L1$_2$,Ti,C,3.0,1.0,3.707030999999999,-11.878833838541667,0.8560120947916651
mp-11555,PuRu,B2,Pu,Ru,1.0,1.0,3.271976,-11.859752755,0.146414755625006
mp-11503,MnZn,B2,Mn,Zn,1.0,1.0,2.9991689999999993,-11.791911957816094,0.08320094235632
mp-1184008,Cu3As,L1$_2$,Cu,As,3.0,1.0,3.70290901,-11.766527555,0.045452191875000006
mp-1018101,AlCo3,L1$_2$,Al,Co,1.0,3.0,3.574948,-11.764123859999998,0.122802135
mp-20262,Pu3Pb,L1$_2$,Pu,Pb,3.0,1.0,4.7941340199999996,-11.7511212725,0.24809496000000802
mp-980941,Ti3N,L1$_2$,Ti,N,3.0,1.0,3.696906,-11.731911040416666,1.344308334166667
mp-556242,YF3,L1$_2$,Y,F,3.0,9.0,5.385343,-11.691483701666668,0.200471525208332
mp-828,SiNi3,L1$_2$,Si,Ni,1.0,3.0,3.46374006,-11.6134307,0.0
mp-1184401,Gd3Ga,L1$_2$,Gd,Ga,3.0,1.0,4.75902099,-11.5926401975,0.039677283749998
mp-1009128,MnN,B2,Mn,N,1.0,1.0,2.530699,-11.5096909828125,0.722964274999998
mp-1186084,Na3Yb,L1$_2$,Na,Yb,3.0,1.0,5.14034660338932,-11.3851909525,0.42028917124999904
mp-1169,ScCu,B2,Sc,Cu,1.0,1.0,3.24086813,-11.379209585,0.0
mp-554201,MoF3,L1$_2$,Mo,F,1.0,3.0,4.1039944,-11.359237805,0.050942731250000005
mp-1795,NbF3,L1$_2$,Nb,F,1.0,3.0,4.195028,-11.335724204749999,0.167110309666666
mp-16728,ScP,B2,Sc,P,1.0,1.0,3.279281,-11.308078685,0.558456684999999
mp-22746,CoSi,B2,Co,Si,1.0,1.0,2.7813339999999993,-11.29580959375,0.20111362124999901
mp-975611,Ge3B,L1$_2$,Ge,B,3.0,1.0,4.015178,-11.232061105416665,1.008510628958333
mp-984518,Ga3Cu,L1$_2$,Ga,Cu,3.0,1.0,4.035333,-11.231635624374999,0.122285098125001
mp-1186813,Pu3Br,L1$_2$,Pu,Br,3.0,1.0,4.780597,-11.190566002499999,0.889433589166676
mp-1184423,Gd3I,L1$_2$,Gd,I,3.0,1.0,5.05846692,-11.130423602499999,0.0
mp-2593,AlNi3,L1$_2$,Al,Ni,1.0,3.0,3.5229346,-11.09573223,0.0
mp-1183131,Al3Sn,L1$_2$,Al,Sn,3.0,1.0,4.271209,-11.07726582625,0.158353866249999
mp-1185543,CsK3,L1$_2$,Cs,K,1.0,3.0,7.03429394,-10.772417835,0.018393367187499
mp-1184212,Ga3P,L1$_2$,Ga,P,3.0,1.0,4.235357,-10.729738416250001,0.35732069124999905
mp-971720,ZnGa3,L1$_2$,Zn,Ga,1.0,3.0,4.07086226,-10.6861042275,0.12362838625000001
mp-1183452,Ca3Ag,L1$_2$,Ca,Ag,3.0,1.0,5.082384,-10.654910582083332,0.134582932916668
mp-1187219,Ta3Pt,L1$_2$,Ta,Pt,3.0,1.0,4.10272004,-10.643932675000002,0.052959845416662
mp-1183973,Ga3Si,L1$_2$,Ga,Si,3.0,1.0,4.132619,-10.552980836874998,0.22254227437500101
mp-284,AlCo,B2,Al,Co,1.0,1.0,2.81940321,-10.53962086,0.0
mp-11504,MnZn3,L1$_2$,Mn,Zn,1.0,3.0,3.80888421,-10.4710020125,0.0
mp-978498,Sc3Al,L1$_2$,Sc,Al,3.0,1.0,4.43330466,-10.46850362,0.052203802499999
mp-1009748,ScC,B2,Sc,C,1.0,1.0,2.879077,-10.415944488357143,0.8398146103571431
mp-1187923,Zn3Cr,L1$_2$,Zn,Cr,3.0,1.0,3.777758,-10.35389023875,0.09739731250000001
mp-1183130,Al3Ag,L1$_2$,Al,Ag,3.0,1.0,4.081513,-10.340943023625002,0.071258186874999
mp-1008985,CoN,B2,Co,N,1.0,1.0,2.521312,-10.309096405625,0.8723944950000001
mp-1002122,HfIr,B2,Hf,Ir,1.0,1.0,3.26211488,-10.30337068,0.042428189999998006
mp-11578,VZn3,L1$_2$,V,Zn,1.0,3.0,3.78548049,-10.279198585,0.0
mp-1183514,Ca3Y,L1$_2$,Ca,Y,3.0,1.0,5.412807,-10.225887856666665,0.131232658333333
mp-1933,Cu3N,L1$_2$,Cu,N,3.0,1.0,3.814706,-10.225204251562499,0.19208041625000002
mp-975606,InN3,L1$_2$,In,N,1.0,3.0,3.52033,-10.158951625624997,2.391109306250001
mp-375,UO3,L1$_2$,U,O,1.0,3.0,4.13541623,-10.14600257,0.0
mp-1061123,TiAl,B2,Ti,Al,1.0,1.0,3.179064,-10.14098878,0.140896305
mp-1044,UIr3,L1$_2$,U,Ir,1.0,3.0,4.03418669,-10.112259965,0.0
mp-1064508,K3Pd,L1$_2$,K,Pd,3.0,1.0,5.445013,-10.0510974319375,0.20271392275000003
mp-1487,AlNi,B2,Al,Ni,1.0,1.0,2.85971129,-10.041808895,0.0
mp-1008555,AlCu3,L1$_2$,Al,Cu,1.0,3.0,3.63737667,-10.011573595,0.008516517500000001
mp-981215,Zn3Co,L1$_2$,Zn,Co,3.0,1.0,3.685855349999999,-9.985740125,0.055600454659092004
mp-20438,PuTe,B2,Pu,Te,1.0,1.0,3.804364,-9.966323055,0.07750081
mp-1183140,Al3Cd,L1$_2$,Al,Cd,3.0,1.0,4.201756,-9.9384954325,0.1368252375
mp-2126,HfIr3,L1$_2$,Hf,Ir,1.0,3.0,3.9430579900000002,-9.935187857500004,0.0
mp-981384,ScOs3,L1$_2$,Sc,Os,1.0,3.0,3.957284,-9.9046095325,0.384095409375
mp-21263,PuSb,B2,Pu,Sb,1.0,1.0,3.79083024,-9.87077619,0.065012969749995
mp-1184848,K3Mo,L1$_2$,K,Mo,3.0,1.0,5.88375,-9.849854386937501,1.181838425249999
mp-2311,NbO,B2,Nb,O,3.0,3.0,4.24984649,-9.812293953333333,0.0
mp-1339,NbIr3,L1$_2$,Nb,Ir,1.0,3.0,3.91340971,-9.764000576249998,0.0022512100000040003
mp-976592,K3Ag,L1$_2$,K,Ag,3.0,1.0,5.7777519999999996,-9.737565706250003,0.11510153218749801
mp-1064282,InC3,L1$_2$,In,C,1.0,3.0,3.535141,-9.717186240625,3.387887746875
mp-983230,Ga3B,L1$_2$,Ga,B,3.0,1.0,3.959949,-9.684572314791666,0.734098197083334
mp-2564,SrMg,B2,Sr,Mg,1.0,1.0,4.19031811,-9.67834467,0.046758607500001007
mp-1009826,TaCo,B2,Ta,Co,1.0,1.0,3.068399,-9.601979595,0.13513613766666402
mp-1009483,NiN,B2,Ni,N,1.0,1.0,2.537711,-9.585061383958333,0.9701725316666661
mp-1187700,UMn3,L1$_2$,U,Mn,1.0,3.0,3.815748,-9.562935055,0.165977453017239
mp-331,ScAl,B2,Sc,Al,1.0,1.0,3.37034897,-9.531470604999999,0.0
mp-1184225,Fe3W,L1$_2$,Fe,W,3.0,1.0,3.63356155,-9.526512780000001,0.082987429374998
mp-982780,K3Cd,L1$_2$,K,Cd,3.0,1.0,5.952904,-9.518242686972657,0.056210382734375
mp-1678,PuRh3,L1$_2$,Pu,Rh,1.0,3.0,4.02138207,-9.503804684999999,0.0
mp-2630414,TaO3,L1$_2$,Ta,O,4.0,12.0,6.859517664309356,-9.459650195,0.146295184374999
mp-863257,LiGa3,L1$_2$,Li,Ga,1.0,3.0,4.071548,-9.424266587000002,0.008717875749999
mp-10694,ScF3,L1$_2$,Sc,F,1.0,3.0,4.03934176637926,-9.4117584,0.00025103375000000005
mp-999440,Nb3Fe,L1$_2$,Nb,Fe,3.0,1.0,4.043299,-9.40601833,0.34156711153846103
mp-1183968,Cu3Cl,L1$_2$,Cu,Cl,3.0,1.0,3.849421,-9.4052264675,0.5192399549999991
mp-13035,MoN,B2,Mo,N,1.0,1.0,2.704546,-9.399516705,0.7386676412500001
mp-976872,NaNi3,L1$_2$,Na,Ni,1.0,3.0,3.70323,-9.36088844913793,0.516444563362069
mp-1089,TiIr3,L1$_2$,Ti,Ir,1.0,3.0,3.8576817,-9.335620634999998,0.0
mp-1185108,K3Zr,L1$_2$,K,Zr,3.0,1.0,5.945283,-9.2194222756875,0.9817236527500001
mp-755300,TiO,B2,Ti,O,3.0,3.0,4.086668,-9.217106176666666,0.112576613333333
mp-12594,TiIr,B2,Ti,Ir,1.0,1.0,3.121636999999999,-9.139234785,0.08534831500000001
mp-19390,WO3,L1$_2$,W,O,1.0,3.0,3.80620475,-9.1336724825,0.007691435312500001
mp-1008285,Cr3Fe,L1$_2$,Cr,Fe,3.0,1.0,3.57268,-9.097880265,0.25941064
mp-20272,GdPt3,L1$_2$,Gd,Pt,1.0,3.0,4.12397917,-9.015091812500003,0.0
mp-1022721,AlCu,B2,Al,Cu,1.0,1.0,2.997509,-8.957870017,0.074061238
mp-190,ReO3,L1$_2$,Re,O,4.0,12.0,6.521440970807694,-8.95748831,0.0
mp-571322,Nb3Ge,L1$_2$,Nb,Ge,3.0,1.0,4.115285,-8.91717354,0.134547662916666
mp-999437,Nb3Ni,L1$_2$,Nb,Ni,3.0,1.0,4.045726,-8.912810865,0.21988438374999902
mp-1335,VFe,B2,V,Fe,1.0,1.0,2.93950639,-8.90397548,0.022709966875002003
mp-2523,PuPt3,L1$_2$,Pu,Pt,1.0,3.0,4.10158149,-8.8359615525,0.0
mp-12593,ScIr3,L1$_2$,Sc,Ir,1.0,3.0,3.9276704000000002,-8.833036270000001,0.0
mp-1830,NpTe,B2,Np,Te,1.0,1.0,3.778627,-8.806698805,0.074264352656255
mp-1187918,Zn3P,L1$_2$,Zn,P,3.0,1.0,3.975518,-8.796237004999998,0.29762580531250105
mp-10596,FeIr3,L1$_2$,Fe,Ir,1.0,3.0,3.81796123,-8.789382775,0.030032292499996
mp-1008554,Al3V,L1$_2$,Al,V,3.0,1.0,3.905351999999999,-8.77677005,0.13859146500000102
mp-1067129,VC3,L1$_2$,V,C,1.0,3.0,3.140295,-8.770627617118055,2.50339239746528
mp-1008923,CuN,B2,Cu,N,1.0,1.0,2.606986,-8.767279683125,1.2204936525
mp-973908,PaFe3,L1$_2$,Pa,Fe,1.0,3.0,3.871023857724161,-8.7414261875,0.031237945000000003
mp-1185312,LiCu3,L1$_2$,Li,Cu,1.0,3.0,3.59246704,-8.7368839975,0.0061642299999990005
mp-1185666,NaCu3,L1$_2$,Na,Cu,1.0,3.0,3.825892,-8.700075734137931,0.326066408362068
mp-998981,TiAl3,L1$_2$,Ti,Al,1.0,3.0,3.95567125,-8.6943452175,0.023057415
mp-1183129,Al3As,L1$_2$,Al,As,3.0,1.0,4.125775,-8.6758293575,0.36364852500000006
mp-1129,ScIr,B2,Sc,Ir,1.0,1.0,3.21838608,-8.643917585,0.0
mp-1009264,NbCo,B2,Nb,Co,1.0,1.0,3.08203,-8.642405925,0.13343272516666702
mp-972087,ZrH3,L1$_2$,Zr,H,1.0,3.0,3.126038,-8.6411176740625,0.11531295874999901
mp-305,TiFe,B2,Ti,Fe,1.0,1.0,2.93868071,-8.603586765,0.0
mp-973004,ScRu3,L1$_2$,Sc,Ru,1.0,3.0,3.938437,-8.58645528,0.245008752499998
mp-636331,V3Pt,L1$_2$,V,Pt,3.0,1.0,3.834831,-8.567275645,0.190552337499999
mp-1188027,Zr3Mn,L1$_2$,Zr,Mn,3.0,1.0,4.37322,-8.5618243,0.20973570875000103
mp-11358,TaCo3,L1$_2$,Ta,Co,1.0,3.0,3.62273736,-8.556960571666666,0.0
mp-2449,NbRh3,L1$_2$,Nb,Rh,1.0,3.0,3.87893151,-8.548006143750001,0.008915387500001001
mp-30746,YIr,B2,Y,Ir,1.0,1.0,3.41633399,-8.472773085,0.0
mp-12981,ScN,B2,Sc,N,1.0,1.0,2.791458,-8.395058670000001,1.032668319999999
mp-1187866,YRu3,L1$_2$,Y,Ru,1.0,3.0,4.054049,-8.366452435,0.44178369124999806
mp-11563,TiRh,B2,Ti,Rh,1.0,1.0,3.115202,-8.35115537,0.020116699999999002
mp-30867,ScRu,B2,Sc,Ru,1.0,1.0,3.1985335,-8.346511335,0.0
mp-1186913,RbNp3,L1$_2$,Rb,Np,1.0,3.0,4.986378,-8.327215165,1.628753114062497
mp-30785,Mn3Pt,L1$_2$,Mn,Pt,3.0,1.0,3.889221,-8.3252732325,0.23712236603448203
mp-971761,ZnSi3,L1$_2$,Zn,Si,1.0,3.0,3.930171,-8.286300715,0.5216733824999991
mp-2417,DyIr3,L1$_2$,Dy,Ir,1.0,3.0,4.057736,-8.21753961,0.184225253749998
mp-1187906,Zn3N,L1$_2$,Zn,N,3.0,1.0,3.6564291,-8.1958695775,0.796096795937499
