entry_id,formula,element_A,element_B,lattice_constant,delta_e,stability,volume,natoms
31333,MgSe,Mg,Se,4.741284109117268,-1.26779763208333,2.849750000999407e-05,106.583,4
13826,CrH,Cr,H,3.0806635440006156,0.196604821407912,0.196604821407912,29.237,4
8116,MnTe,Mn,Te,4.485654729720911,-0.0855484335632157,0.07962915405172447,90.2563,4
20917,UBi,U,Bi,3.999268616277613,0.18413287,0.18413287,63.9649,2
10185,AgBr,Ag,Br,4.547982037967823,-0.470169352457918,0.06243469874999996,94.0711,4
30796,NdNi,Nd,Ni,4.416750886412705,-0.3254181225,0.0017031175000002952,86.1606,4
8152,ZnSe,Zn,Se,4.541408736953498,-0.7137949775,0.005785067499999852,93.6638,4
29006,LiCd,Li,Cd,4.187308627179062,-0.263786435,0.00025638999999999523,73.4184,4
4837,LiC,Li,C,3.5945184065779983,0.00594735374999988,0.035797111814328264,46.4432,4
20481,CaO,Ca,O,3.999777070909219,-3.12330115043938,0.07265064249999709,63.9893,4
20482,CdO,Cd,O,4.029989183657423,-1.22604558293938,0.01369490333333001,65.4503,4
31336,LiGa,Li,Ga,3.879314099181835,-0.3245966325,0.01037144062499995,58.3801,4
29804,CuSn,Cu,Sn,4.244970289788885,-0.0726707684256014,0.0,76.4934,4
5878,CrB,Cr,B,3.217469560138066,-0.517167262500001,0.00966656499999996,33.3076,4
11008,CaZn,Ca,Zn,4.727632604393918,-0.2548022025,0.0012929025000001926,105.665,4
7936,ScSi,Sc,Si,4.16884352029371,-0.837842692500001,0.0,72.4514,4
3294,CuO,Cu,O,3.428273461208431,-0.805811471282877,0.026504872499999,40.2927,4
31062,TiSe,Ti,Se,4.133551771898919,-0.892570996893132,0.27493383999999976,70.6269,4
22327,MgO,Mg,O,3.5292407422576706,-2.91228378502271,0.034048492500002414,43.9586,4
5403,AgI,Ag,I,5.2081356867219935,-0.367201057464158,0.003854164166667229,141.269,4
21511,PdN,Pd,N,3.739703904800013,0.952519524828246,0.952519524828246,52.3012,4
9510,CrSe,Cr,Se,4.1989887966199415,-0.3162447225,0.12316137000000049,74.0345,4
18181,YZn,Y,Zn,3.7172894271279926,-0.0873041075000005,0.2760351049999995,51.3664,2
28203,PrAu,Pr,Au,4.730226200357491,-0.79319163375,0.0026905775000003462,105.839,4
5429,BN,B,N,3.3110313413443913,-1.36362304017175,0.01248543250000278,36.2986,4
29821,TiCu,Ti,Cu,3.8399614796483124,-0.163553084393131,0.0010150712500003323,56.6214,4
21459,TiMo,Ti,Mo,4.062127950149063,0.667256653106868,0.820205185955774,67.0287,4
10946,NiBi,Ni,Bi,4.351497260603213,0.2656545975,0.31070788874999994,82.3979,4
27958,ScAl,Sc,Al,4.385595109808128,-0.3336892075,0.12127641499999964,84.3501,4
4286,LaBr,La,Br,5.33105067246857,-1.42453763870792,0.09770361149999585,151.509,4
10183,AgCl,Ag,Cl,4.420271476538231,-0.606386454059561,0.03658774875000026,86.3668,4
10184,AgCl,Ag,Cl,4.363105760662014,-0.579358669059562,0.06361553374999929,83.0591,4
19933,GeS,Ge,S,4.332518913348675,-0.352336724506679,0.04473279375,81.3245,4
10958,BiPt,Bi,Pt,4.56638859075995,-0.00843170000000004,0.2813351949999996,95.2179,4
28742,MnBi,Mn,Bi,4.509545171052117,0.186949135603451,0.186949135603451,91.7061,4
12767,SnSe,Sn,Se,5.947740591658819,-0.437419150925601,0.04561788374999953,210.405,4
15080,CuI,Cu,I,4.804711808434532,-0.244436481214159,0.01743622845226389,110.918,4
4825,InN,In,N,3.980427300233395,-0.0185233226717534,0.000797555000000099,63.0651,4
30292,LaGa,La,Ga,4.799811913926315,-0.5901756975,0.000803577499999597,110.579,4
30805,NdPd,Nd,Pd,4.594928247598923,-0.815556182499999,0.0004449675000001152,97.0144,4
30295,LuGa,Lu,Ga,4.474807373916754,-0.60652914,0.0,89.6031,4
30810,NdRh,Nd,Rh,4.508728736766016,-0.67523078,0.0,91.6563,4
31068,TmSi,Tm,Si,4.358713322877088,-0.81673222,0.0,82.8085,4
2015,HF,H,F,2.9785356828435163,-1.62434418815764,0.09511082750000055,26.4246,4
30305,NdGa,Nd,Ga,4.729630223168539,-0.5895995475,0.0,105.799,4
12527,PbS,Pb,S,5.834328719029053,-0.625955804506678,0.058838337500001,198.597,4
31074,ZrSi,Zr,Si,4.138631487745078,-0.9351221875,0.0,70.8876,4
17922,SrPb,Sr,Pb,5.256207321542979,-0.5481147625,0.0024987200000001764,145.217,4
18690,SmPd,Sm,Pd,4.544942252567519,-0.85599953625,0.0012773600000001162,93.8826,4
9971,ZrPd,Zr,Pd,4.244539237994705,-0.648965459999999,0.0011991812500000698,76.4701,4
1775,ZrCl,Zr,Cl,4.5072114823213205,-1.45670266280956,0.010891070000001335,91.5638,4
13823,NiTe,Ni,Te,4.409257368826956,-0.200237624166665,0.006975592500000377,85.7228,4
1776,ZrCl,Zr,Cl,4.504251126750806,-1.45618676780956,0.01140696500000149,91.3835,4
28016,CuAs,Cu,As,4.0027023405943645,0.0454491724999997,0.0454491724999997,64.1298,4
28528,BMo,B,Mo,3.468670049289455,-0.489776512500001,0.010696466249998982,41.7339,4
21264,OsN,Os,N,3.5274441074776473,0.314529154828248,0.314529154828248,43.8915,4
23317,CdTe,Cd,Te,4.819208331724304,-0.283371719166665,0.1851081125000002,111.925,4
29045,ZrCd,Zr,Cd,4.4400611413813476,-0.124017459999999,0.001228177500000066,87.532,4
30325,PrGa,Pr,Ga,4.743922050727512,-0.57895112375,0.002001585000000028,106.761,4
18706,HfAl,Hf,Al,4.233659979892893,-0.4018618275,0.013430227999999933,75.8836,4
7937,ScGe,Sc,Ge,4.252977843825278,-0.8293775475,0.0,76.9271,4
30286,HoGa,Ho,Ga,4.547347002287254,-0.629142224166665,0.0,94.0317,4
7941,VB,V,B,3.304881053545811,-0.83451125,0.0,36.0967,4
7942,NbB,Nb,B,3.586085692593986,-0.773520430000001,0.0,46.1171,4
7943,TaB,Ta,B,3.5685349437895653,-0.816012707500001,0.00016286499999962345,45.4433,4
