directory,composition,structure_type,element_A,element_B,a_DFT,a_calc,error,rel_error_pct
Pt3Cr1,Cr1Pt3,L12,Pt,Cr,3.90524,3.5231221415189595,-0.3821178584810405,-9.784747121330328
Pt3Cu1,Cu1Pt3,L12,Pt,Cu,3.89214,3.5325393556225535,-0.35960064437744643,-9.239149783344033
Pt3Dy1,Dy1Pt3,L12,Pt,Dy,3.97024,3.868438084579403,-0.10180191542059713,-2.564124975331394
Pt3Er1,Er1Pt3,L12,Pt,Er,4.10879,3.736323753447248,-0.37246624655275173,-9.06510789192808
Pt3Eu1,Eu1Pt3,L12,Pt,Eu,4.0,3.938166087383898,-0.06183391261610183,-1.5458478154025457
Pt3Fe1,Fe1Pt3,L12,Pt,Fe,3.90624,3.484123081977183,-0.4221169180228168,-10.80622076530927
Pt3Ga1,Ga1Pt3,L12,Pt,Ga,3.93439,3.675620532730871,-0.2587694672691292,-6.5771178573839695
Pt3Gd1,Gd1Pt3,L12,Pt,Gd,4.14333,3.925625090640056,-0.2177049093599437,-5.254346367775285
Pt3Ge1,Ge1Pt3,L12,Pt,Ge,3.96263,3.6854419855514347,-0.2771880144485652,-6.995051631077471
Pt3Hf1,Hf1Pt3,L12,Pt,Hf,4.02027,3.7705627613243244,-0.24970723867567557,-6.211205682097858
Pt3Hg1,Hg1Pt3,L12,Pt,Hg,4.06001,3.7980085817715374,-0.2620014182284627,-6.45322100754586
Pt3Ho1,Ho1Pt3,L12,Pt,Ho,4.0,3.844193000664106,-0.15580699933589415,-3.8951749833973537
Pt3In1,In1Pt3,L12,Pt,In,4.0438,3.8583097149394576,-0.18549028506054244,-4.587029157241764
Pt3Ir1,Ir1Pt3,L12,Pt,Ir,3.93912,3.5716044944162313,-0.36751550558376866,-9.329888543222056
Pt3La1,La1Pt3,L12,Pt,La,4.23433,3.9943708688504205,-0.23995913114957945,-5.666991735400393
Pt3Lu1,Lu1Pt3,L12,Pt,Lu,4.08155,3.883796496660009,-0.1977535033399911,-4.845058944273403
Pt3Mg1,Mg1Pt3,L12,Pt,Mg,3.95719,3.774205470639393,-0.18298452936060716,-4.624102693087952
Pt3Mn1,Mn1Pt3,L12,Pt,Mn,3.91793,3.5125750494490178,-0.40535495055098236,-10.346150915176697
Pt3Mo1,Mo1Pt3,L12,Pt,Mo,3.96421,3.646206805954153,-0.318003194045847,-8.02185540235878
Pt3Nb1,Nb1Pt3,L12,Pt,Nb,3.99962,3.7116221259044546,-0.28799787409554556,-7.200630912325309
Pt3Nd1,Nd1Pt3,L12,Pt,Nd,4.1584,3.8678735996544256,-0.29052640034557475,-6.986494814004779
Pt3Ni1,Ni1Pt3,L12,Pt,Ni,3.86979,3.4812384814787865,-0.3885515185212136,-10.040635758560894
Pt3Os1,Os1Pt3,L12,Pt,Os,3.92967,3.5843802139640766,-0.34528978603592364,-8.786737462329498
Pt3Pb1,Pb1Pt3,L12,Pt,Pb,4.12081,3.954387240831526,-0.1664227591684737,-4.038593363160974
Pt3Pd1,Pd1Pt3,L12,Pt,Pd,3.95068,3.5981064548331645,-0.3525735451668357,-8.924376187563551
Pt3Pr1,Pr1Pt3,L12,Pt,Pr,4.15783,3.8691920937396307,-0.288637906260369,-6.942032412589476
Pt3Pt1,Pt4,L12,Pt,Pt,3.96176,3.6101219811401837,-0.35163801885981627,-8.875803149605636
Pt3Re1,Re1Pt3,L12,Pt,Re,3.94598,3.5934768856062917,-0.3525031143937083,-8.933221009577046
Pt3Rh1,Rh1Pt3,L12,Pt,Rh,3.9264,3.5521180035621343,-0.37428199643786586,-9.532446934542223
Pt3Ru1,Ru1Pt3,L12,Pt,Ru,3.91906,3.581763778334866,-0.33729622166513407,-8.606559268424931
Pt3Sc1,Sc1Pt3,L12,Pt,Sc,4.0,3.8011741634841845,-0.19882583651581553,-4.970645912895389
Pt3Si1,Si1Pt3,L12,Pt,Si,3.90555,3.5873170851469873,-0.3182329148530125,-8.148222781759612
Pt3Sm1,Sm1Pt3,L12,Pt,Sm,4.17219,3.928131075405126,-0.24405892459487344,-5.8496598811385265
Pt3Sn1,Sn1Pt3,L12,Pt,Sn,4.053,3.874696043179379,-0.17830395682062106,-4.399308088344956
Pt3Sr1,Sr1Pt3,L12,Pt,Sr,4.21437,4.052929665958822,-0.16144033404117764,-3.8307109731983107
Pt3Ta1,Ta1Pt3,L12,Pt,Ta,3.98764,3.6831437644796323,-0.30449623552036753,-7.63600113150554
Pt3Tb1,Pt3Tb1,L12,Pt,Tb,4.59918,3.811922317097744,-0.7872576829022555,-17.117348807880003
Pt3Tc1,Tc1Pt3,L12,Pt,Tc,3.93687,3.58122984759146,-0.35564015240853974,-9.033576227016379
Pt3Ti1,Ti1Pt3,L12,Pt,Ti,3.93913,3.636027972525977,-0.30310202747402304,-7.694643930868568
Pt3Tm1,Tm1Pt3,L12,Pt,Tm,3.99927,3.8226144143463014,-0.17665558565369865,-4.417195779572238
Pt3V1,V1Pt3,L12,Pt,V,3.91025,3.5796385871175946,-0.33061141288240536,-8.45499425567177
Pt3W1,W1Pt3,L12,Pt,W,3.96555,3.6572392015359845,-0.30831079846401543,-7.774729822194032
Pt3Y1,Y1Pt3,L12,Pt,Y,4.1181,3.949833884623278,-0.16826611537672198,-4.086013340538646
Pt3Zn1,Zn1Pt3,L12,Pt,Zn,3.92617,3.612814869599651,-0.3133551304003488,-7.9811910946380005
Pt3Zr1,Zr1Pt3,L12,Pt,Zr,4.0407,3.7989634235745555,-0.24173657642544466,-5.982542045324935
Re3Ag1,Ag1Re3,L12,Re,Ag,3.92546,3.671084938240901,-0.2543750617590992,-6.480133838049533
Re3Al1,Al1Re3,L12,Re,Al,3.89538,3.6270236202614856,-0.26835637973851423,-6.889093740238803
Re3Au1,Au1Re3,L12,Re,Au,3.93238,3.6734917200269894,-0.2588882799730108,-6.583501085170069
Re3Ba1,Ba1Re3,L12,Re,Ba,4.22892,4.150708192937496,-0.07821180706250352,-1.8494510906449764
Re3Ca1,Ca1Re3,L12,Re,Ca,4.07074,3.9826172326187685,-0.08812276738123126,-2.1647849624695086
Re3Cd1,Cd1Re3,L12,Re,Cd,3.97939,3.721244976474958,-0.25814502352504176,-6.487050113837592
Re3Ce1,Ce1Re3,L12,Re,Ce,4.12005,3.8174503070627317,-0.3025996929372683,-7.344563608142335
Re3Co1,Co1Re3,L12,Re,Co,3.80613,3.443886792072212,-0.3622432079277882,-9.517362988857139
Re3Cr1,Cr1Re3,L12,Re,Cr,3.84738,3.5024382685675586,-0.3449417314324412,-8.965626775427465
Re3Cu1,Cu1Re3,L12,Re,Cu,3.8399,3.511855482671152,-0.328044517328848,-8.543048447325399
Re3Dy1,Dy1Re3,L12,Re,Dy,6.95298,3.847754211628002,-3.1052257883719983,-44.6603584128244
Re3Er1,Er1Re3,L12,Re,Er,4.0,3.715639880495847,-0.2843601195041532,-7.10900298760383
Re3Eu1,Eu1Re3,L12,Re,Eu,3.99518,3.917482214432497,-0.07769778556750317,-1.944788108858754
Re3Fe1,Fe1Re3,L12,Re,Fe,3.81094,3.4634392090257813,-0.3475007909742187,-9.118505958483174
Re3Ga1,Ga1Re3,L12,Re,Ga,3.90316,3.65493665977947,-0.24822334022053028,-6.359548166627303
Re3Gd1,Gd1Re3,L12,Re,Gd,4.0,3.904941217688655,-0.0950587823113449,-2.3764695577836226
Re3Ge1,Ge1Re3,L12,Re,Ge,3.90948,3.6647581126000337,-0.24472188739996614,-6.25970429315321
Re3Hf1,Hf1Re3,L12,Re,Hf,4.01849,3.7498788883729226,-0.2686111116270773,-6.684379247604879
Re3Hg1,Hg1Re3,L12,Re,Hg,3.9868,3.7773247088201365,-0.20947529117986363,-5.2542212094879
Re3Ho1,Ho1Re3,L12,Re,Ho,3.5266,3.823509127712704,0.29690912771270384,8.419132527440135
Re3In1,In1Re3,L12,Re,In,4.01366,3.837625841988057,-0.17603415801194267,-4.385876183133167
Re3Ir1,Ir1Re3,L12,Re,Ir,3.89054,3.55092062146483,-0.3396193785351702,-8.729363495431745
Re3La1,La1Re3,L12,Re,La,4.18831,3.973686995899019,-0.21462300410098134,-5.12433425656127
Re3Lu1,Lu1Re3,L12,Re,Lu,4.06418,3.863112623708608,-0.20106737629139237,-4.947304900161714
Re3Mg1,Mg1Re3,L12,Re,Mg,3.93452,3.753521597687992,-0.18099840231200792,-4.600266419080547
Re3Mn1,Mn1Re3,L12,Re,Mn,3.82565,3.491891176497617,-0.3337588235023832,-8.724238325575605
Re3Mo1,Mo1Re3,L12,Re,Mo,3.92626,3.625522933002751,-0.3007370669972489,-7.659631990679397
Re3Nb1,Nb1Re3,L12,Re,Nb,3.97717,3.6909382529530532,-0.28623174704694687,-7.196869810617773
Re3Nd1,Nd1Re3,L12,Re,Nd,4.0607,3.847189726703025,-0.2135102732969747,-5.2579671804608745
Re3Ni1,Ni1Re3,L12,Re,Ni,3.81338,3.460554608527385,-0.35282539147261494,-9.25230088458572
Re3Os1,Os1Re3,L12,Re,Os,3.8945,3.5636963410126756,-0.3308036589873242,-8.494123995052618
Re3Pb1,Pb1Re3,L12,Re,Pb,4.0657,3.9337033678801254,-0.13199663211987422,-3.2465905531611834
Re3Pd1,Pd1Re3,L12,Re,Pd,3.89135,3.577422581881763,-0.313927418118237,-8.067313865836715
Re3Pr1,Pr1Re3,L12,Re,Pr,4.07703,3.8485082207882293,-0.22852177921177041,-5.605104186424197
Re3Pt1,Pt1Re3,L12,Re,Pt,3.90327,3.5894381081887823,-0.31383189181121773,-8.040230161152515
Re3Re1,Re4,L12,Re,Re,3.91,3.572793012654891,-0.33720698734510934,-8.624219625194613
Re3Rh1,Rh1Re3,L12,Re,Rh,3.87753,3.5314341306107333,-0.34609586938926684,-8.925678702402479
Re3Ru1,Ru1Re3,L12,Re,Ru,3.88146,3.561079905383464,-0.32038009461653605,-8.254113004295704
Re3Sc1,Sc1Re3,L12,Re,Sc,3.99651,3.7804902905327835,-0.21601970946721627,-5.405208781342128
Re3Si1,Si1Re3,L12,Re,Si,3.86222,3.5666332121955864,-0.29558678780441383,-7.653287171740963
Re3Sm1,Sm1Re3,L12,Re,Sm,4.04321,3.9074472024537257,-0.13576279754627452,-3.3577973329674813
Re3Sn1,Sn1Re3,L12,Re,Sn,4.01704,3.854012170227978,-0.1630278297720218,-4.058406930775442
Re3Sr1,Sr1Re3,L12,Re,Sr,4.17107,4.032245793007421,-0.13882420699257914,-3.328263658787293
Re3Ta1,Ta1Re3,L12,Re,Ta,3.97329,3.6624598915282314,-0.3108301084717686,-7.822990732409882
Re3Tb1,Tb1Re3,L12,Re,Tb,4.03198,3.7912384441463427,-0.2407415558536572,-5.970802331699493
Re3Tc1,Tc1Re3,L12,Re,Tc,3.89874,3.5605459746400587,-0.33819402535994136,-8.674444188633798
Re3Ti1,Ti1Re3,L12,Re,Ti,3.92738,3.6153440995745765,-0.3120359004254234,-7.945141555577087
Re3Tm1,Tm1Re3,L12,Re,Tm,4.06276,3.8019305413949005,-0.26082945860509943,-6.420006562167084
Re3V1,V1Re3,L12,Re,V,3.87935,3.5589547141661932,-0.32039528583380683,-8.258994053998912
Re3W1,W1Re3,L12,Re,W,3.93507,3.636555328584583,-0.298514671415417,-7.586006638139016
Re3Y1,Y1Re3,L12,Re,Y,4.10466,3.929150011671877,-0.1755099883281228,-4.275871529630294
Re3Zn1,Zn1Re3,L12,Re,Zn,3.88036,3.5921309966482506,-0.2882290033517494,-7.427893374628884
Re3Zr1,Zr1Re3,L12,Re,Zr,4.03326,3.778279550623155,-0.2549804493768453,-6.321944267834091
Rh3Ag1,Ag1Rh3,L12,Rh,Ag,3.89807,3.619690708639064,-0.278379291360936,-7.1414646571492035
Rh3Al1,Al1Rh3,L12,Rh,Al,3.82007,3.575629390659648,-0.24444060934035194,-6.398851574456802
Rh3Au1,Au1Rh3,L12,Rh,Au,3.90563,3.6220974904251517,-0.2835325095748482,-7.259584486365791
Rh3Ba1,Ba1Rh3,L12,Rh,Ba,4.25258,4.099313963335658,-0.15326603666434213,-3.6040718026313936
Rh3Ca1,Ca1Rh3,L12,Rh,Ca,4.01648,3.9312230030169304,-0.08525699698306921,-2.1226794850981263
Rh3Cd1,Cd1Rh3,L12,Rh,Cd,3.93957,3.6698507468731205,-0.2697192531268793,-6.846413520431907
Rh3Ce1,Ce1Rh3,L12,Rh,Ce,4.0525,3.766056077460894,-0.2864439225391062,-7.068326281039019
Rh3Co1,Co1Rh3,L12,Rh,Co,3.77196,3.3924925624703746,-0.3794674375296254,-10.060219024847171
Rh3Cr1,Cr1Rh3,L12,Rh,Cr,3.76491,3.4510440389657213,-0.31386596103427866,-8.336612589259202
Rh3Cu1,Cu1Rh3,L12,Rh,Cu,3.79032,3.460461253069315,-0.32985874693068507,-8.702662227217889
Rh3Dy1,Dy1Rh3,L12,Rh,Dy,4.0162,3.7963599820261638,-0.21984001797383668,-5.473831432046129
Rh3Er1,Er1Rh3,L12,Rh,Er,4.01017,3.6642456508940096,-0.34592434910599,-8.626176673457486
Rh3Eu1,Eu1Rh3,L12,Rh,Eu,4.1183,3.8660879848306595,-0.2522120151693401,-6.124177820201057
Rh3Fe1,Fe1Rh3,L12,Rh,Fe,3.74288,3.412044979423945,-0.33083502057605507,-8.839049624248041
Rh3Ga1,Ga1Rh3,L12,Rh,Ga,3.83217,3.6035424301776318,-0.22862756982236832,-5.9660080273674785
Rh3Gd1,Gd1Rh3,L12,Rh,Gd,4.05596,3.8535469880868174,-0.2024130119131824,-4.990508089655283
Rh3Ge1,Ge1Rh3,L12,Rh,Ge,3.83965,3.6133638829981956,-0.22628611700180423,-5.893404789546032
Rh3Hf1,Hf1Rh3,L12,Rh,Hf,3.92869,3.698484658771086,-0.23020534122891423,-5.859595468945481
Rh3Hg1,Hg1Rh3,L12,Rh,Hg,3.95973,3.725930479218299,-0.2337995207817012,-5.9044308774007614
Rh3Ho1,Ho1Rh3,L12,Rh,Ho,3.99509,3.7721148981108663,-0.2229751018891335,-5.581228505218493
Rh3In1,In1Rh3,L12,Rh,In,3.95091,3.7862316123862194,-0.1646783876137805,-4.168112855361942
Rh3Ir1,Ir1Rh3,L12,Rh,Ir,3.83111,3.4995263918629926,-0.33158360813700716,-8.655027084500503
Rh3La1,La1Rh3,L12,Rh,La,4.13219,3.9222927662971814,-0.2098972337028182,-5.079563952839009
Rh3Lu1,Lu1Rh3,L12,Rh,Lu,4.0036,3.8117183941067707,-0.1918816058932289,-4.792726693306746
Rh3Mg1,Mg1Rh3,L12,Rh,Mg,3.87062,3.7021273680861544,-0.16849263191384578,-4.353117379485607
Rh3Mn1,Mn1Rh3,L12,Rh,Mn,3.75079,3.440496946895779,-0.31029305310422073,-8.272738625842042
Rh3Mo1,Mo1Rh3,L12,Rh,Mo,3.8468,3.574128703400915,-0.2726712965990852,-7.088262883411802
Rh3Nb1,Nb1Rh3,L12,Rh,Nb,3.89172,3.6395440233512155,-0.25217597664878433,-6.479807813737482
Rh3Nd1,Nd1Rh3,L12,Rh,Nd,4.02351,3.7957954971011874,-0.22771450289881257,-5.659598283558697
Rh3Ni1,Ni1Rh3,L12,Rh,Ni,3.76854,3.4091603789255474,-0.3593796210744524,-9.536309050041991
Rh3Os1,Os1Rh3,L12,Rh,Os,3.82578,3.512302111410838,-0.31347788858916203,-8.193829456716331
Rh3Pb1,Pb1Rh3,L12,Rh,Pb,4.0093,3.8823091382782877,-0.12699086172171192,-3.167407321021424
Rh3Pd1,Pd1Rh3,L12,Rh,Pd,3.84705,3.526028352279926,-0.321021647720074,-8.344618544601033
Rh3Pr1,Pr1Rh3,L12,Rh,Pr,4.02436,3.7971139911863925,-0.22724600881360724,-5.646761443151389
Rh3Pt1,Pt1Rh3,L12,Rh,Pt,3.85603,3.538043878586945,-0.31798612141305505,-8.24646388677098
Rh3Re1,Re1Rh3,L12,Rh,Re,3.83432,3.521398783053053,-0.31292121694694686,-8.161061594935918
Rh3Rh1,Rh4,L12,Rh,Rh,3.81929,3.4800399010088956,-0.3392500989911045,-8.882543587711446
Rh3Ru1,Ru1Rh3,L12,Rh,Ru,3.81419,3.509685675781627,-0.30450432421837315,-7.983459770445971
Rh3Sc1,Sc1Rh3,L12,Rh,Sc,3.91969,3.7290960609309463,-0.19059393906905386,-4.862474814820914
Rh3Si1,Si1Rh3,L12,Rh,Si,3.78407,3.5152389825937487,-0.26883101740625115,-7.104282357521165
Rh3Sm1,Sm1Rh3,L12,Rh,Sm,3.96424,3.856052972851888,-0.10818702714811224,-2.7290735966569186
Rh3Sn1,Sn1Rh3,L12,Rh,Sn,3.95019,3.8026179406261402,-0.14757205937385987,-3.735821805377966
Rh3Sr1,Sr1Rh3,L12,Rh,Sr,4.13253,3.9808515634055834,-0.1516784365944166,-3.670352945881012
Rh3Ta1,Ta1Rh3,L12,Rh,Ta,3.87953,3.611065661926394,-0.2684643380736058,-6.920022221083631
Rh3Tb1,Tb1Rh3,L12,Rh,Tb,4.0,3.739844214544505,-0.260155785455495,-6.5038946363873755
Rh3Tc1,Tc1Rh3,L12,Rh,Tc,3.82347,3.509151745038221,-0.3143182549617789,-8.22075902156363
Rh3Ti1,Ti1Rh3,L12,Rh,Ti,3.83731,3.5639498699727383,-0.27336013002726167,-7.123743717011701
Rh3Tm1,Tm1Rh3,L12,Rh,Tm,4.00037,3.750536311793063,-0.2498336882069374,-6.245264518205501
Rh3V1,V1Rh3,L12,Rh,V,3.79089,3.507560484564356,-0.2833295154356441,-7.4739577100798
Rh3W1,W1Rh3,L12,Rh,W,3.85016,3.5851610989827454,-0.26499890101725443,-6.88280229957338
Rh3Y1,Y1Rh3,L12,Rh,Y,4.03665,3.8777557820700395,-0.1588942179299604,-3.936289198468047
Rh3Zn1,Zn1Rh3,L12,Rh,Zn,3.82107,3.5407367670464125,-0.2803332329535877,-7.336511316295899
Rh3Zr1,Zr1Rh3,L12,Rh,Zr,3.94843,3.7268853210213173,-0.2215446789786828,-5.610956227631813
Ru3Ag1,Ag1Ru3,L12,Ru,Ag,3.88311,3.656529754572835,-0.22658024542716504,-5.8350200078587795
Ru3Al1,Al1Ru3,L12,Ru,Al,3.8203,3.6124684365934185,-0.2078315634065815,-5.440189603083042
Ru3Au1,Au1Ru3,L12,Ru,Au,3.87788,3.6589365363589224,-0.21894346364107786,-5.645957678965771
Ru3Ba1,Ba1Ru3,L12,Ru,Ba,4.1969,4.136153009269429,-0.060746990730571326,-1.4474252598482527
Ru3Ca1,Ca1Ru3,L12,Ru,Ca,4.01412,3.968062048950701,-0.046057951049299106,-1.1473984596698432
Ru3Cd1,Cd1Ru3,L12,Ru,Cd,3.93462,3.7066897928068907,-0.22793020719310908,-5.792940797157263
Ru3Ce1,Ce1Ru3,L12,Ru,Ce,4.03867,3.802895123394664,-0.23577487660533558,-5.837933691173966
Ru3Co1,Co1Ru3,L12,Ru,Co,3.72381,3.4293316084041443,-0.29447839159585554,-7.907986486846953
Ru3Cr1,Cr1Ru3,L12,Ru,Cr,3.75682,3.4878830848994915,-0.2689369151005083,-7.158631904123921
Ru3Cu1,Cu1Ru3,L12,Ru,Cu,3.77689,3.497300299003085,-0.2795897009969148,-7.40264347113405
Ru3Dy1,Dy1Ru3,L12,Ru,Dy,3.888,3.833199027959935,-0.054800972040065066,-1.409490021606612
Ru3Er1,Er1Ru3,L12,Ru,Er,3.92811,3.7010846968277797,-0.22702530317222047,-5.779504728030031
Ru3Eu1,Eu1Ru3,L12,Ru,Eu,3.79283,3.9029270307644297,0.11009703076442978,2.902767346926432
Ru3Fe1,Fe1Ru3,L12,Ru,Fe,3.72489,3.448884025357715,-0.2760059746422847,-7.40977517838875
Ru3Ga1,Ga1Ru3,L12,Ru,Ga,3.82621,3.640381476111403,-0.18582852388859727,-4.856725686478193
Ru3Gd1,Gd1Ru3,L12,Ru,Gd,6.48976,3.890386034020588,-2.5993739659794124,-40.053468325167835
Ru3Ge1,Ge1Ru3,L12,Ru,Ge,3.83075,3.650202928931966,-0.18054707106803392,-4.713099812518016
Ru3Hf1,Hf1Ru3,L12,Ru,Hf,3.93624,3.735323704704856,-0.2009162952951442,-5.104269437207696
Ru3Hg1,Hg1Ru3,L12,Ru,Hg,3.95717,3.7627695251520694,-0.19440047484793066,-4.912613682200428
Ru3Ho1,Ho1Ru3,L12,Ru,Ho,6.03061,3.808953944044637,-2.2216560559553633,-36.83965728102734
Ru3In1,In1Ru3,L12,Ru,In,3.94449,3.8230706583199896,-0.12141934168001045,-3.0782012802671685
Ru3Ir1,Ir1Ru3,L12,Ru,Ir,3.81572,3.536365437796763,-0.27935456220323696,-7.321149408322334
Ru3La1,La1Ru3,L12,Ru,La,4.11214,3.959131812230952,-0.15300818776904812,-3.7208895555367305
Ru3Lu1,Lu1Ru3,L12,Ru,Lu,4.00088,3.848557440040541,-0.15232255995945954,-3.8072264091764696
Ru3Mg1,Mg1Ru3,L12,Ru,Mg,3.86397,3.738966414019925,-0.1250035859800751,-3.235107570195294
Ru3Mn1,Mn1Ru3,L12,Ru,Mn,3.73647,3.4773359928295497,-0.25913400717045043,-6.935262618740426
Ru3Mo1,Mo1Ru3,L12,Ru,Mo,3.83947,3.610967749334685,-0.22850225066531493,-5.951400861715678
Ru3Nb1,Nb1Ru3,L12,Ru,Nb,3.89439,3.676383069284986,-0.21800693071501387,-5.597973770346931
Ru3Nd1,Nd1Ru3,L12,Ru,Nd,3.98909,3.832634543034958,-0.15645545696504204,-3.9220839079850798
Ru3Ni1,Ni1Ru3,L12,Ru,Ni,3.73954,3.445999424859318,-0.2935405751406819,-7.849643943925774
Ru3Os1,Os1Ru3,L12,Ru,Os,3.81131,3.5491411573446086,-0.26216884265539164,-6.878706866022225
Ru3Pb1,Pb1Ru3,L12,Ru,Pb,3.99319,3.9191481842120575,-0.07404181578794233,-1.8542021738996224
Ru3Pd1,Pd1Ru3,L12,Ru,Pd,3.82665,3.562867398213696,-0.26378260178630386,-6.893303588943432
Ru3Pr1,Pr1Ru3,L12,Ru,Pr,4.0028,3.8339530371201627,-0.16884696287983703,-4.218221317073975
Ru3Pt1,Pt1Ru3,L12,Ru,Pt,3.83644,3.574882924520715,-0.26155707547928486,-6.817702752533204
Ru3Re1,Re1Ru3,L12,Ru,Re,3.82465,3.5582378289868237,-0.2664121710131764,-6.965661459563003
Ru3Rh1,Rh1Ru3,L12,Ru,Rh,3.80258,3.5168789469426662,-0.2857010530573336,-7.513347597087599
Ru3Ru1,Ru4,L12,Ru,Ru,3.79892,3.546524721715398,-0.25239527828460195,-6.643869265070124
Ru3Sc1,Sc1Ru3,L12,Ru,Sc,3.9217,3.765935106864717,-0.15576489313528308,-3.9718717172471907
Ru3Si1,Si1Ru3,L12,Ru,Si,3.77902,3.5520780285275193,-0.22694197147248074,-6.005312792006412
Ru3Sm1,Sm1Ru3,L12,Ru,Sm,4.0,3.8928920187856577,-0.10710798121434228,-2.677699530358557
Ru3Sn1,Sn1Ru3,L12,Ru,Sn,3.94437,3.839456986559911,-0.1049130134400893,-2.659816737275897
Ru3Sr1,Sr1Ru3,L12,Ru,Sr,4.12797,4.017690609339354,-0.11027939066064629,-2.6715162818684797
Ru3Ta1,Ta1Ru3,L12,Ru,Ta,3.88457,3.6479047078601643,-0.23666529213983578,-6.0924450361258975
Ru3Tb1,Tb1Ru3,L12,Ru,Tb,3.85352,3.7766832604782756,-0.07683673952172443,-1.993936440494001
Ru3Tc1,Tc1Ru3,L12,Ru,Tc,3.81098,3.5459907909719917,-0.26498920902800815,-6.953308834683157
Ru3Ti1,Ti1Ru3,L12,Ru,Ti,3.84184,3.6007889159065094,-0.24105108409349052,-6.274365514792144
Ru3Tm1,Tm1Ru3,L12,Ru,Tm,3.99806,3.7873753577268334,-0.21068464227316674,-5.2696718476752915
Ru3V1,V1Ru3,L12,Ru,V,3.78839,3.544399530498126,-0.24399046950187397,-6.4404791877782905
Ru3W1,W1Ru3,L12,Ru,W,3.84446,3.622000144916516,-0.2224598550834842,-5.786504608800304
Ru3Y1,Y1Ru3,L12,Ru,Y,4.03723,3.91459482800381,-0.12263517199619,-3.0376067748478537
Ru3Zn1,Zn1Ru3,L12,Ru,Zn,3.81267,3.5775758129801836,-0.23509418701981621,-6.166129956692193
Ru3Zr1,Zr1Ru3,L12,Ru,Zr,3.95286,3.763724366955087,-0.18913563304491277,-4.7847794519642175
Sc3Ag1,Ag1Sc3,L12,Sc,Ag,4.43845,3.9291780263358915,-0.509271973664108,-11.474095093199384
Sc3Al1,Al1Sc3,L12,Sc,Al,4.42379,3.8851167083564757,-0.5386732916435246,-12.17673740488415
Sc3Au1,Au1Sc3,L12,Sc,Au,4.38621,3.931584808121979,-0.4546251918780211,-10.36487518559351
Sc3Ba1,Ba1Sc3,L12,Sc,Ba,4.85347,4.408801281032486,-0.44466871896751403,-9.161872206225938
Sc3Ca1,Ca1Sc3,L12,Sc,Ca,4.75666,4.240710320713759,-0.5159496792862415,-10.84689002968977
Sc3Cd1,Cd1Sc3,L12,Sc,Cd,4.46838,3.979338064569948,-0.4890419354300519,-10.944501932021268
Sc3Ce1,Ce1Sc3,L12,Sc,Ce,4.62135,4.0755433951577205,-0.5458066048422792,-11.810544642632115
Sc3Co1,Co1Sc3,L12,Sc,Co,4.25729,3.701979880167201,-0.5553101198327992,-13.043746604830753
Sc3Cr1,Cr1Sc3,L12,Sc,Cr,4.31267,3.7605313566625482,-0.5521386433374516,-12.802710231421639
Sc3Cu1,Cu1Sc3,L12,Sc,Cu,4.30519,3.7699485707661426,-0.535241429233857,-12.432469397026775
Sc3Er1,Er1Sc3,L12,Sc,Er,4.5508,3.9737329685908365,-0.5770670314091633,-12.68056234967837
Sc3Eu1,Eu1Sc3,L12,Sc,Eu,4.86897,4.175575302527487,-0.6933946974725131,-14.241096114219499
Sc3Fe1,Fe1Sc3,L12,Sc,Fe,4.32309,3.721532297120772,-0.6015577028792278,-13.914993740107837
Sc3Ga1,Ga1Sc3,L12,Sc,Ga,4.38543,3.9130297478744596,-0.4724002521255408,-10.77203950640053
Sc3Ge1,Ge1Sc3,L12,Sc,Ge,4.35977,3.9228512006950234,-0.4369187993049768,-10.021602041047505
Sc3Hf1,Hf1Sc3,L12,Sc,Hf,4.54186,4.007971976467913,-0.5338880235320866,-11.75483223904054
Sc3Hg1,Hg1Sc3,L12,Sc,Hg,4.47594,4.035417796915126,-0.4405222030848739,-9.842004206599595
Sc3Ho1,Ho1Sc3,L12,Sc,Ho,4.0,4.0816022158076946,0.08160221580769456,2.040055395192364
Sc3In1,In1Sc3,L12,Sc,In,4.53203,4.095718930083048,-0.4363110699169521,-9.627276737288856
Sc3Ir1,Ir1Sc3,L12,Sc,Ir,4.27647,3.8090137095598195,-0.4674562904401802,-10.930891376302892
Sc3La1,La1Sc3,L12,Sc,La,4.75552,4.23178008399401,-0.5237399160059901,-11.013304875302598
Sc3Lu1,Lu1Sc3,L12,Sc,Lu,4.65519,4.121205711803598,-0.5339842881964021,-11.470730264423194
Sc3Mg1,Mg1Sc3,L12,Sc,Mg,4.57721,4.011614685782981,-0.5655953142170187,-12.356770045879886
Sc3Mn1,Mn1Sc3,L12,Sc,Mn,4.38749,3.7499842645926065,-0.6375057354073932,-14.530078368438293
Sc3Mo1,Mo1Sc3,L12,Sc,Mo,4.36095,3.8836160210977417,-0.47733397890225815,-10.945642094090925
Sc3Nb1,Nb1Sc3,L12,Sc,Nb,4.44472,3.949031341048043,-0.49568865895195735,-11.152303383609256
Sc3Nd1,Nd1Sc3,L12,Sc,Nd,4.0,4.105282814798015,0.10528281479801471,2.632070369950368
Sc3Ni1,Ni1Sc3,L12,Sc,Ni,4.28099,3.718647696622375,-0.5623423033776249,-13.135800442832732
Sc3Os1,Os1Sc3,L12,Sc,Os,4.27707,3.8217894291076653,-0.45528057089233487,-10.644683647738635
